,swot_lake_id,swot_wse,swot_quality_f,swot_xovr_cal_q,swot_datetime,usgs_site_no,dateTime,usgs_X_62615_00000,usgs_X_62615_00000_cd,usgs_lat,usgs_long
182,7250202733,182.479,0,1,2024-03-01 11:58:40.315000+00:00,463741090521301,2024-03-01 11:58:00+00:00,601.93,P,46.6280833,-90.8703889
183,7320346123,56.549,0,1,2024-03-01 12:02:53.033000+00:00,2196483,2024-03-01 12:05:00+00:00,183.68,P,33.5629124,-82.0509506
184,7250051493,226.679,0,1,2024-03-02 12:00:17.688000+00:00,4082500,2024-03-02 12:00:00+00:00,745.38,P,44.00970626,-88.5273365
185,7250051493,226.679,0,1,2024-03-02 12:00:17.688000+00:00,4084255,2024-03-02 12:00:00+00:00,745.41,P,44.07055556,-88.32888889
186,7250202733,182.555,0,1,2024-03-02 11:59:15.685000+00:00,463741090521301,2024-03-02 12:00:00+00:00,601.73,P,46.6280833,-90.8703889
187,7250215982,179.975,0,1,2024-03-03 01:18:16.930000+00:00,4129950,2024-03-03 01:15:00+00:00,592.32,P,45.57666667,-84.4880556
188,7250202733,182.715,0,1,2024-03-03 11:59:56.249000+00:00,463741090521301,2024-03-03 12:00:00+00:00,602.06,P,46.6280833,-90.8703889
189,7250202733,182.398,0,1,2024-03-04 01:19:21.230000+00:00,463741090521301,2024-03-04 01:20:00+00:00,602.41,P,46.6280833,-90.8703889
190,7720002402,-70.106,0,1,2024-03-04 02:58:05.993000+00:00,10254005,2024-03-04 03:00:00+00:00,-238.27,P,33.19254216,-115.833887
191,7310167703,61.298,0,0,2024-03-04 10:18:03.905000+00:00,1019300,2024-03-04 10:15:00+00:00,201.82,P,45.2256833,-67.57705278
192,7720002402,-69.634,0,1,2024-03-04 13:47:24.457000+00:00,10254005,2024-03-04 13:45:00+00:00,-238.07,P,33.19254216,-115.833887
193,7250046332,262.947,0,1,2024-03-05 01:19:11.469000+00:00,445322088281801,2024-03-05 01:15:00+00:00,840.35,P,44.8875,-88.4722222
194,7421099602,514.35,0,1,2024-03-05 01:19:27.296000+00:00,5390500,2024-03-05 01:15:00+00:00,1694.27,P,45.95013889,-89.05425
195,7421104612,511.127,0,1,2024-03-05 01:19:30.390000+00:00,5390100,2024-03-05 01:15:00+00:00,1679.54,P,46.1216185,-89.1520804
196,7250202733,182.531,0,1,2024-03-05 01:20:03.531000+00:00,463741090521301,2024-03-05 01:20:00+00:00,601.32,P,46.6280833,-90.8703889
197,7120652552,295.421,0,1,2024-03-05 12:01:16.891000+00:00,5049900,2024-03-05 12:00:00+00:00,972.76,P,45.83605556,-96.5729444
198,7420317722,214.3,0,1,2024-03-05 12:03:21.962000+00:00,6907720,2024-03-05 12:00:00+00:00,704.97,P,38.935,-93.5805556
199,7420438782,229.998,0,1,2024-03-06 01:18:07.977000+00:00,6902990,2024-03-06 01:30:00+00:00,756.58,P,39.6611111,-92.9958333
200,7250202733,182.437,0,1,2024-03-06 01:20:22.225000+00:00,463741090521301,2024-03-06 01:20:00+00:00,601.63,P,46.6280833,-90.8703889
201,7251008912,207.367,0,1,2024-03-06 10:19:09.307000+00:00,4295500,2024-03-06 10:15:00+00:00,681.23,P,44.93782448,-72.2062133
202,7120754902,440.86,0,1,2024-03-06 12:01:10.008000+00:00,5056500,2024-03-06 12:00:00+00:00,1450.56,P,48.09944515,-98.9031773
203,7120754882,444.417,0,1,2024-03-06 12:01:07.403000+00:00,5056241,2024-03-06 12:00:00+00:00,1450.66,P,48.23111277,-98.983463
204,7730010462,1295.203,0,1,2024-03-07 03:02:26.287000+00:00,10382000,2024-03-07 03:00:00+00:00,4251.15,P,42.6034892,-120.1869045
205,7310089123,499.754,0,1,2024-03-07 10:20:04.839000+00:00,1314500,2024-03-07 10:15:00+00:00,1640.08,P,43.75562018,-74.2759825
206,7310073893,388.69,0,1,2024-03-07 10:20:30.151000+00:00,1414750,2024-03-07 10:15:00+00:00,1276.18,P,42.08752778,-74.8196667
207,7420614582,654.921,0,1,2024-03-07 12:01:30.572000+00:00,6331885,2024-03-07 17:15:00+00:00,2153.28,P,48.45288889,-102.7439722
208,7510104533,195.617,0,1,2024-03-07 12:06:08.907000+00:00,8045000,2024-03-07 12:00:00+00:00,642.71,A,32.87437699,-97.4611872
209,7310096392,40.589,0,0,2024-03-07 23:36:59.595000+00:00,420717071221301,2024-03-07 23:30:00+00:00,134.64,P,42.12138889,-71.37027778
210,7510099982,542.7,0,1,2024-03-08 01:17:00.859000+00:00,8083460,2024-03-08 01:15:00+00:00,1780.7,P,32.38553056,-99.7317639
211,7120652552,295.445,0,1,2024-03-08 01:20:57.299000+00:00,5049900,2024-03-08 01:15:00+00:00,972.67,P,45.83605556,-96.5729444
212,7310089123,500.033,0,1,2024-03-08 23:37:55.511000+00:00,1314500,2024-03-08 23:45:00+00:00,1641.87,P,43.75562018,-74.2759825
213,7120754902,443.086,0,1,2024-03-09 01:22:05.698000+00:00,5056500,2024-03-09 01:15:00+00:00,1450.56,P,48.09944515,-98.9031773
214,7421078952,335.488,0,1,2024-03-09 10:21:43.529000+00:00,3019500,2024-03-09 10:15:00+00:00,1102.89,P,41.47367335,-79.4386572
215,7420077053,1152.146,0,1,2024-03-09 12:06:26.314000+00:00,7226800,2024-03-09 12:00:00+00:00,3781.8,P,35.3429861,-103.4442944
216,7320371623,65.568,0,1,2024-03-09 23:36:05.455000+00:00,2098197,2024-03-09 23:30:00+00:00,216.15,P,35.6547222,-79.0683333
217,7421020893,326.206,0,1,2024-03-10 10:22:57.184000+00:00,3055500,2024-03-10 10:30:00+00:00,1070.89,P,39.3128703,-80.0336896
218,7320371623,65.831,0,1,2024-03-10 10:23:59.783000+00:00,2098197,2024-03-10 10:30:00+00:00,216.78,P,35.6547222,-79.0683333
219,7320346123,56.159,0,1,2024-03-10 23:35:57.806000+00:00,2196483,2024-03-10 23:35:00+00:00,186.28,P,33.5629124,-82.0509506
220,7420614582,655.488,0,1,2024-03-11 01:23:18.399000+00:00,6331885,2024-03-11 01:30:00+00:00,2153.3,P,48.45288889,-102.7439722
221,7250215982,180.239,0,1,2024-03-11 10:21:36.633000+00:00,4129950,2024-03-11 10:15:00+00:00,592.6,P,45.57666667,-84.4880556
222,7250202733,182.451,0,1,2024-03-11 10:20:57.767000+00:00,463741090521301,2024-03-11 10:20:00+00:00,601.84,P,46.6280833,-90.8703889
223,7250202733,182.569,0,1,2024-03-13 10:22:07.210000+00:00,463741090521301,2024-03-13 10:22:00+00:00,601.62,P,46.6280833,-90.8703889
224,7250215982,179.936,0,1,2024-03-13 23:41:06.885000+00:00,4129950,2024-03-13 23:45:00+00:00,592.66,P,45.57666667,-84.4880556
225,7250046332,255.407,0,1,2024-03-14 23:41:22.512000+00:00,445322088281801,2024-03-14 23:45:00+00:00,840.27,P,44.8875,-88.4722222
226,7250202733,182.45,0,1,2024-03-14 23:42:12.757000+00:00,463741090521301,2024-03-14 23:42:00+00:00,601.57,P,46.6280833,-90.8703889
227,7251008912,207.55,0,1,2024-03-16 08:41:18.052000+00:00,4295500,2024-03-16 08:45:00+00:00,681.84,P,44.93782448,-72.2062133
228,7120800622,328.213,0,1,2024-03-16 10:23:19.399000+00:00,5088500,2024-03-16 10:30:00+00:00,1081.11,P,48.4061111,-97.7894444
229,7120734332,444.222,0,1,2024-03-16 10:23:18.797000+00:00,5056222,2024-03-16 10:30:00+00:00,1458.91,P,48.25972559,-98.8470683
230,7120754882,441.853,0,1,2024-03-16 10:23:17.962000+00:00,5056241,2024-03-16 10:30:00+00:00,1450.67,P,48.23111277,-98.983463
231,7120754902,441.403,0,1,2024-03-16 10:23:21.183000+00:00,5056500,2024-03-16 10:30:00+00:00,1450.58,P,48.09944515,-98.9031773
232,7740049563,1262.12,0,1,2024-03-16 12:07:58.815000+00:00,11507001,2024-03-16 12:15:00+00:00,4144.34,P,42.24982719,-121.8163759
233,7510090522,204.106,0,1,2024-03-16 23:38:09.326000+00:00,303212097373100,2024-03-16 23:45:00+00:00,671.18,A,30.53666389,-97.6252472
234,7510088642,179.349,0,1,2024-03-16 23:38:10.365000+00:00,303437097285701,2024-03-16 23:45:00+00:00,593.84,A <,30.5771611,-97.4825611
235,7510087752,200.596,0,1,2024-03-16 23:38:09.561000+00:00,303234097345700,2024-03-16 23:45:00+00:00,659.65,A,30.54290833,-97.5825889
236,7510089872,197.698,0,1,2024-03-16 23:38:09.076000+00:00,303056097341300,2024-03-16 23:45:00+00:00,649.13,A,30.5156361,-97.5704111
237,7510086902,212.666,0,1,2024-03-16 23:38:09.788000+00:00,303341097364800,2024-03-16 23:45:00+00:00,699.25,A,30.56129167,-97.6134417
238,7250202733,182.391,0,1,2024-03-16 23:43:05.493000+00:00,463741090521301,2024-03-16 23:44:00+00:00,601.33,P,46.6280833,-90.8703889
239,7310086383,233.873,0,1,2024-03-17 08:42:24.049000+00:00,1323500,2024-03-17 08:45:00+00:00,768.48,P,43.3159042,-73.92706958
240,7250179013,29.408,0,1,2024-03-17 08:42:01.855000+00:00,4294500,2024-03-17 08:45:00+00:00,97.84,P,44.47616017,-73.2215166
241,7250179013,29.408,0,1,2024-03-17 08:42:01.855000+00:00,4294413,2024-03-17 08:45:00+00:00,97.84,P,44.05275,-73.4535
242,7250179013,29.408,0,1,2024-03-17 08:42:01.855000+00:00,4295000,2024-03-17 08:45:00+00:00,97.89,P,44.99627778,-73.3598056
243,7250132212,248.788,0,1,2024-03-19 08:43:38.891000+00:00,4227980,2024-03-19 08:45:00+00:00,818.11,A,42.79425,-77.72075
244,7310089123,501.052,0,0,2024-03-19 22:00:46.358000+00:00,1314500,2024-03-19 22:00:00+00:00,1644.63,P,43.75562018,-74.2759825
245,7310044592,187.639,0,0,2024-03-19 21:59:41.162000+00:00,148064640,2024-03-19 22:00:00+00:00,616.95,P,40.10787735,-75.86382678
246,7310073893,389.459,0,0,2024-03-19 22:00:17.723000+00:00,1414750,2024-03-19 22:00:00+00:00,1279.0,P,42.08752778,-74.8196667
247,7420077053,1152.236,0,1,2024-03-19 23:41:08.969000+00:00,7226800,2024-03-19 23:45:00+00:00,3781.77,P,35.3429861,-103.4442944
248,7120754902,441.262,0,1,2024-03-19 23:44:57.272000+00:00,5056500,2024-03-19 23:45:00+00:00,1450.6,P,48.09944515,-98.9031773
249,7320371623,65.345,0,1,2024-03-20 08:46:12.059000+00:00,2098197,2024-03-20 08:45:00+00:00,215.33,P,35.6547222,-79.0683333
250,7320371623,65.281,0,1,2024-03-20 21:58:55.864000+00:00,2098197,2024-03-20 22:00:00+00:00,215.33,P,35.6547222,-79.0683333
251,7320345753,21.913,0,1,2024-03-20 21:58:11.923000+00:00,2172000,2024-03-20 22:00:00+00:00,73.17,P,33.24448056,-79.9915556
252,7320345753,21.913,0,1,2024-03-20 21:58:11.923000+00:00,2171635,2024-03-20 22:00:00+00:00,73.06,P,33.39888889,-79.9975
253,7320256073,22.44,0,1,2024-03-20 21:58:15.626000+00:00,2171000,2024-03-20 22:00:00+00:00,74.44,P,33.4495361,-80.1644444
254,7520022972,2278.287,0,1,2024-03-20 23:41:46.316000+00:00,8316500,2024-03-20 23:45:00+00:00,7476.03,P,35.68944444,-105.88
255,7250202733,182.583,0,1,2024-03-21 08:43:18.753000+00:00,463741090521301,2024-03-21 08:44:00+00:00,601.66,P,46.6280833,-90.8703889
256,7421077962,357.844,0,1,2024-03-21 22:01:12.359000+00:00,3022550,2024-03-21 22:00:00+00:00,1175.9,P,41.69727799,-80.1014465
257,7720010812,1895.948,0,1,2024-03-21 23:41:55.127000+00:00,9386189,2024-03-21 23:45:00+00:00,6222.16,P,34.44888056,-108.7683861
258,7120107212,574.352,0,1,2024-03-21 23:46:18.747000+00:00,5113750,2024-03-21 23:45:00+00:00,1887.65,P,48.99050865,-102.7858652
259,7250051493,226.767,0,1,2024-03-23 08:45:20.785000+00:00,4082500,2024-03-23 08:45:00+00:00,745.73,P,44.00970626,-88.5273365
260,7250051493,226.767,0,1,2024-03-23 08:45:20.785000+00:00,4084255,2024-03-23 08:45:00+00:00,745.7,P,44.07055556,-88.32888889
261,7250032202,260.138,0,1,2024-03-23 22:02:20.973000+00:00,4097188,2024-03-23 22:00:00+00:00,855.89,P,42.1908768,-85.5508343
262,7250202733,181.543,0,1,2024-03-23 22:03:36.962000+00:00,463741090521301,2024-03-23 22:04:00+00:00,601.65,P,46.6280833,-90.8703889
263,7250215982,179.971,0,1,2024-03-23 22:03:20.278000+00:00,4129950,2024-03-23 22:00:00+00:00,592.61,P,45.57666667,-84.4880556
264,7720002402,-70.609,0,1,2024-03-24 23:43:09.465000+00:00,10254005,2024-03-24 23:45:00+00:00,-238.04,P,33.19254216,-115.833887
265,7421104612,513.559,0,1,2024-03-25 22:04:33.942000+00:00,5390100,2024-03-25 22:00:00+00:00,1679.65,P,46.1216185,-89.1520804
266,7250202733,182.433,0,1,2024-03-25 22:05:07.063000+00:00,463741090521301,2024-03-25 22:06:00+00:00,601.83,P,46.6280833,-90.8703889
267,7510154643,51.293,0,1,2024-03-25 22:00:10.162000+00:00,312914093422701,2024-03-25 22:00:00+00:00,169.47,P,31.48733056,-93.7075306
268,7420317722,214.529,0,1,2024-03-26 08:48:25.424000+00:00,6907720,2024-03-26 08:45:00+00:00,706.05,P,38.935,-93.5805556
269,7250202733,182.457,0,1,2024-03-26 22:05:25.872000+00:00,463741090521301,2024-03-26 22:06:00+00:00,601.41,P,46.6280833,-90.8703889
270,7251008912,207.304,0,1,2024-03-27 07:04:12.877000+00:00,4295500,2024-03-27 07:00:00+00:00,681.38,P,44.93782448,-72.2062133
271,7250179013,28.924,0,1,2024-03-27 07:04:13.086000+00:00,4294500,2024-03-27 07:00:00+00:00,97.71,P,44.47616017,-73.2215166
272,7250179013,28.924,0,1,2024-03-27 07:04:13.086000+00:00,4294413,2024-03-27 07:00:00+00:00,97.57,P,44.05275,-73.4535
273,7250179013,28.924,0,1,2024-03-27 07:04:13.086000+00:00,4295000,2024-03-27 07:00:00+00:00,97.88,P,44.99627778,-73.3598056
274,7510104473,303.216,0,1,2024-03-27 22:01:03.873000+00:00,8148000,2024-03-27 22:00:00+00:00,995.27,P,30.75125,-98.41835
275,7510086353,270.274,0,1,2024-03-27 22:01:02.759000+00:00,8148100,2024-03-27 22:00:00+00:00,887.43,P,30.73161944,-98.38515
276,7510087732,266.894,0,1,2024-03-27 22:01:01.216000+00:00,303318097482000,2024-03-27 22:00:00+00:00,876.74,P,30.55493333,-97.805425
277,7510087702,217.521,0,1,2024-03-27 22:01:01.940000+00:00,303401097374700,2024-03-27 22:00:00+00:00,715.0,A,30.56704444,-97.6296667
278,7510086902,212.714,0,1,2024-03-27 22:01:01.896000+00:00,303341097364800,2024-03-27 22:00:00+00:00,699.17,A,30.56129167,-97.6134417
279,7510087782,200.973,0,1,2024-03-27 22:01:01.199000+00:00,303114097355700,2024-03-27 22:00:00+00:00,660.25,A,30.5205,-97.5991389
280,7510089242,217.376,0,1,2024-03-27 22:01:01.454000+00:00,303231097394800,2024-03-27 22:00:00+00:00,714.66,A,30.54180833,-97.6633944
281,7510104533,196.158,0,1,2024-03-27 22:01:42.195000+00:00,8045000,2024-03-27 22:00:00+00:00,644.67,A,32.87437699,-97.4611872
282,7510074813,179.879,0,1,2024-03-27 22:01:40.417000+00:00,8045400,2024-03-27 22:00:00+00:00,591.22,P,32.78929559,-97.4164081
283,7730010462,1295.157,0,1,2024-03-27 23:47:30.036000+00:00,10382000,2024-03-27 23:45:00+00:00,4250.98,P,42.6034892,-120.1869045
284,7310089123,501.082,0,1,2024-03-28 07:05:08.495000+00:00,1314500,2024-03-28 07:00:00+00:00,1645.16,P,43.75562018,-74.2759825
285,7510089842,170.507,0,1,2024-03-28 08:51:53.422000+00:00,303129097254701,2024-03-28 08:45:00+00:00,560.07,A,30.5249722,-97.4299444
286,7510099982,542.465,0,1,2024-03-28 22:02:04.733000+00:00,8083460,2024-03-28 22:00:00+00:00,1780.65,P,32.38553056,-99.7317639
287,7120652552,295.795,0,1,2024-03-28 22:06:01.176000+00:00,5049900,2024-03-28 22:00:00+00:00,973.54,P,45.83605556,-96.5729444
288,7250130142,109.991,0,1,2024-03-29 07:05:51.526000+00:00,4240495,2024-03-29 07:00:00+00:00,362.5,P,43.1008333,-76.2114167
289,7310086383,233.994,0,0,2024-03-29 20:22:51.065000+00:00,1323500,2024-03-29 20:30:00+00:00,768.72,P,43.3159042,-73.92706958
290,7320415112,0.163,0,0,2024-03-29 20:20:39.589000+00:00,208458892,2024-03-29 20:15:00+00:00,1.07,P,35.5058333,-76.25388889
291,7320415112,0.163,0,0,2024-03-29 20:20:39.589000+00:00,208458893,2024-03-29 20:15:00+00:00,1.03,P,35.50638889,-76.18388889
292,7310014952,7.231,0,0,2024-03-29 20:21:30.998000+00:00,1487170,2024-03-29 20:15:00+00:00,25.13,P,38.68005556,-75.5944722
293,7310010462,3.934,0,0,2024-03-29 20:21:35.312000+00:00,1484143,2024-03-29 20:15:00+00:00,14.31,P,38.91291667,-75.4441667
294,7310073893,389.623,0,0,2024-03-29 20:22:31.022000+00:00,1414750,2024-03-29 20:30:00+00:00,1279.18,P,42.08752778,-74.8196667
295,7310089123,501.277,0,0,2024-03-29 20:22:59.459000+00:00,1314500,2024-03-29 20:30:00+00:00,1645.41,P,43.75562018,-74.2759825
296,7251008912,207.389,0,0,2024-03-29 20:23:30.555000+00:00,4295500,2024-03-29 20:30:00+00:00,681.65,P,44.93782448,-72.2062133
297,7120754902,440.851,0,1,2024-03-29 22:07:09.664000+00:00,5056500,2024-03-29 22:00:00+00:00,1450.57,P,48.09944515,-98.9031773
298,7420077053,1152.305,0,1,2024-03-30 08:51:30.187000+00:00,7226800,2024-03-30 08:45:00+00:00,3781.66,P,35.3429861,-103.4442944
299,7320371623,66.369,0,1,2024-03-30 20:21:09.613000+00:00,2098197,2024-03-30 20:15:00+00:00,218.64,P,35.6547222,-79.0683333
300,7320346123,55.215,0,1,2024-03-31 20:21:01.995000+00:00,2196483,2024-03-31 20:20:00+00:00,182.86,P,33.5629124,-82.0509506
301,7320411603,108.362,0,1,2024-03-31 20:21:12.269000+00:00,2168500,2024-03-31 20:15:00+00:00,356.82,P,34.052093,-81.22065329
302,7420614582,655.655,0,1,2024-03-31 22:08:22.557000+00:00,6331885,2024-03-31 22:15:00+00:00,2153.82,P,48.45288889,-102.7439722
303,7250215982,179.928,0,1,2024-04-01 07:06:40.707000+00:00,4129950,2024-04-01 07:00:00+00:00,592.5,P,45.57666667,-84.4880556
304,7320411603,108.322,0,1,2024-04-01 07:10:03.627000+00:00,2168500,2024-04-01 07:15:00+00:00,356.79,P,34.052093,-81.22065329
305,7250202733,182.563,0,1,2024-04-01 07:06:02.218000+00:00,463741090521301,2024-04-01 07:06:00+00:00,601.85,P,46.6280833,-90.8703889
306,7250202733,182.537,0,1,2024-04-02 07:06:30.771000+00:00,463741090521301,2024-04-02 07:06:00+00:00,601.76,P,46.6280833,-90.8703889
307,7250215982,179.99,0,1,2024-04-03 20:26:11.275000+00:00,4129950,2024-04-03 20:30:00+00:00,592.66,P,45.57666667,-84.4880556
308,7250202733,182.663,0,1,2024-04-04 07:07:52.978000+00:00,463741090521301,2024-04-04 07:08:00+00:00,601.82,P,46.6280833,-90.8703889
309,7250046332,255.428,0,1,2024-04-04 20:26:26.985000+00:00,445322088281801,2024-04-04 20:30:00+00:00,840.47,P,44.8875,-88.4722222
310,7250202733,182.47,0,1,2024-04-04 20:27:17.207000+00:00,463741090521301,2024-04-04 20:28:00+00:00,601.79,P,46.6280833,-90.8703889
311,7251008912,207.458,0,1,2024-04-06 05:26:22.486000+00:00,4295500,2024-04-06 05:30:00+00:00,681.88,P,44.93782448,-72.2062133
312,7510154643,51.488,0,1,2024-04-06 07:13:21.566000+00:00,312914093422701,2024-04-06 07:15:00+00:00,170.1,P,31.48733056,-93.7075306
313,7510086902,213.009,0,1,2024-04-06 20:23:14.432000+00:00,303341097364800,2024-04-06 20:30:00+00:00,699.09,P,30.56129167,-97.6134417
314,7250202733,182.547,0,1,2024-04-06 20:28:09.957000+00:00,463741090521301,2024-04-06 20:28:00+00:00,601.83,P,46.6280833,-90.8703889
315,7730010462,1295.004,0,1,2024-04-06 22:09:42.301000+00:00,10382000,2024-04-06 22:15:00+00:00,4251.24,P,42.6034892,-120.1869045
316,7310086383,234.005,0,1,2024-04-07 05:27:28.577000+00:00,1323500,2024-04-07 05:30:00+00:00,768.66,P,43.3159042,-73.92706958
317,7250179013,29.321,0,1,2024-04-07 05:27:06.378000+00:00,4294500,2024-04-07 05:30:00+00:00,97.85,P,44.47616017,-73.2215166
318,7250179013,29.321,0,1,2024-04-07 05:27:06.378000+00:00,4294413,2024-04-07 05:30:00+00:00,97.89,P,44.05275,-73.4535
319,7250179013,29.321,0,1,2024-04-07 05:27:06.378000+00:00,4295000,2024-04-07 05:30:00+00:00,97.75,P,44.99627778,-73.3598056
320,7510093182,442.288,0,1,2024-04-07 20:24:20.810000+00:00,8098470,2024-04-07 20:30:00+00:00,1452.19,A,32.4158861,-98.8388139
321,7510104473,303.264,0,1,2024-04-08 07:14:36.679000+00:00,8148000,2024-04-08 07:15:00+00:00,995.31,P,30.75125,-98.41835
322,7510093182,442.46,0,1,2024-04-08 07:14:08.218000+00:00,8098470,2024-04-08 07:15:00+00:00,1452.17,A,32.4158861,-98.8388139
323,7510089242,219.856,0,1,2024-04-08 07:14:43.407000+00:00,303231097394800,2024-04-08 07:15:00+00:00,714.53,P,30.54180833,-97.6633944
324,7510090572,251.984,0,1,2024-04-08 07:14:44.449000+00:00,302814097444799,2024-04-08 07:15:00+00:00,825.77,A,30.4704472,-97.7463917
325,7510088642,179.609,0,1,2024-04-08 07:14:43.366000+00:00,303437097285701,2024-04-08 07:15:00+00:00,593.84,P <,30.5771611,-97.4825611
326,7510086353,270.393,0,1,2024-04-08 07:14:38.013000+00:00,8148100,2024-04-08 07:15:00+00:00,887.39,P,30.73161944,-98.38515
327,7510086463,251.465,0,1,2024-04-08 07:14:40.528000+00:00,8152500,2024-04-08 07:15:00+00:00,825.37,P,30.55623889,-98.3385194
328,7420077053,1152.175,0,1,2024-04-09 20:26:13.851000+00:00,7226800,2024-04-09 20:30:00+00:00,3781.5,P,35.3429861,-103.4442944
329,7320371623,65.381,0,1,2024-04-10 05:31:16.799000+00:00,2098197,2024-04-10 05:30:00+00:00,215.66,P,35.6547222,-79.0683333
330,7421081213,264.04,0,1,2024-04-10 05:30:07.971000+00:00,3071590,2024-04-10 05:30:00+00:00,868.41,P,39.72007846,-79.8556116
331,7320371623,65.301,0,1,2024-04-10 18:44:00.740000+00:00,2098197,2024-04-10 18:45:00+00:00,215.63,P,35.6547222,-79.0683333
332,7320345753,22.145,0,1,2024-04-10 18:43:16.936000+00:00,2172000,2024-04-10 18:45:00+00:00,73.99,P,33.24448056,-79.9915556
333,7320345753,22.145,0,1,2024-04-10 18:43:16.936000+00:00,2171635,2024-04-10 18:45:00+00:00,74.02,P,33.39888889,-79.9975
334,7320256073,22.404,0,0,2024-04-11 05:32:27.948000+00:00,2171000,2024-04-11 05:30:00+00:00,74.59,P,33.4495361,-80.1644444
335,7320345753,22.15,0,0,2024-04-11 05:32:34.009000+00:00,2172000,2024-04-11 05:30:00+00:00,73.82,P,33.24448056,-79.9915556
336,7320345753,22.15,0,0,2024-04-11 05:32:34.009000+00:00,2171635,2024-04-11 05:30:00+00:00,73.68,P,33.39888889,-79.9975
337,7320346123,56.7,0,1,2024-04-11 18:43:54.254000+00:00,2196483,2024-04-11 18:45:00+00:00,185.87,P,33.5629124,-82.0509506
338,7250032202,260.232,0,1,2024-04-12 05:30:26.078000+00:00,4097188,2024-04-12 05:30:00+00:00,856.08,P,42.1908768,-85.5508343
339,7320346123,56.639,0,1,2024-04-12 05:33:01.208000+00:00,2196483,2024-04-12 05:35:00+00:00,186.32,P,33.5629124,-82.0509506
340,7250202733,181.983,0,1,2024-04-13 18:48:42.244000+00:00,463741090521301,2024-04-13 18:48:00+00:00,601.7,P,46.6280833,-90.8703889
341,7250215982,180.097,0,1,2024-04-13 18:48:25.594000+00:00,4129950,2024-04-13 18:45:00+00:00,592.96,P,45.57666667,-84.4880556
342,7250202733,182.511,0,0,2024-04-14 18:49:30.130000+00:00,463741090521301,2024-04-14 18:50:00+00:00,601.71,P,46.6280833,-90.8703889
343,7720002402,-72.506,0,1,2024-04-14 20:28:14.938000+00:00,10254005,2024-04-14 20:30:00+00:00,-238.05,P,33.19254216,-115.833887
344,7250046332,255.51,0,1,2024-04-15 18:49:20.621000+00:00,445322088281801,2024-04-15 18:45:00+00:00,840.42,P,44.8875,-88.4722222
345,7421099602,515.635,0,1,2024-04-15 18:49:36.431000+00:00,5390500,2024-04-15 18:45:00+00:00,1694.3,P,45.95013889,-89.05425
346,7421104612,511.228,0,1,2024-04-15 18:49:39.534000+00:00,5390100,2024-04-15 18:45:00+00:00,1679.99,P,46.1216185,-89.1520804
347,7250202733,182.568,0,1,2024-04-15 18:50:12.607000+00:00,463741090521301,2024-04-15 18:50:00+00:00,601.55,P,46.6280833,-90.8703889
348,7510154643,52.305,0,1,2024-04-15 18:45:15.843000+00:00,312914093422701,2024-04-15 18:45:00+00:00,172.96,P,31.48733056,-93.7075306
349,7420317722,214.409,0,1,2024-04-16 05:33:30.993000+00:00,6907720,2024-04-16 05:30:00+00:00,705.74,P,38.935,-93.5805556
350,7510086353,270.268,0,1,2024-04-17 18:46:08.634000+00:00,8148100,2024-04-17 18:45:00+00:00,887.62,P,30.73161944,-98.38515
351,7510089242,217.601,0,1,2024-04-17 18:46:07.329000+00:00,303231097394800,2024-04-17 18:45:00+00:00,714.77,P,30.54180833,-97.6633944
352,7510087732,267.068,0,1,2024-04-17 18:46:07.091000+00:00,303318097482000,2024-04-17 18:45:00+00:00,876.73,P,30.55493333,-97.805425
353,7510090572,251.586,0,1,2024-04-17 18:46:05.788000+00:00,302814097444799,2024-04-17 18:45:00+00:00,825.89,P,30.4704472,-97.7463917
354,7510074813,179.725,0,1,2024-04-17 18:46:46.273000+00:00,8045400,2024-04-17 18:45:00+00:00,590.89,P,32.78929559,-97.4164081
355,7510104533,196.244,0,1,2024-04-17 18:46:48.065000+00:00,8045000,2024-04-17 18:45:00+00:00,644.81,A,32.87437699,-97.4611872
356,7730010462,1295.327,0,1,2024-04-17 20:32:36.023000+00:00,10382000,2024-04-17 20:30:00+00:00,4251.35,P,42.6034892,-120.1869045
357,7510104533,196.244,0,1,2024-04-18 05:36:18.381000+00:00,8045000,2024-04-18 05:30:00+00:00,644.79,A,32.87437699,-97.4611872
358,7310096392,41.032,0,0,2024-04-18 17:07:09.407000+00:00,420717071221301,2024-04-18 17:00:00+00:00,136.26,P,42.12138889,-71.37027778
359,7510099982,542.549,0,1,2024-04-18 18:47:10.718000+00:00,8083460,2024-04-18 18:45:00+00:00,1780.33,P,32.38553056,-99.7317639
360,7310086383,234.371,0,0,2024-04-19 17:07:57.151000+00:00,1323500,2024-04-19 17:15:00+00:00,769.92,P,43.3159042,-73.92706958
361,7310014952,7.149,0,0,2024-04-19 17:06:37.074000+00:00,1487170,2024-04-19 17:00:00+00:00,24.88,P,38.68005556,-75.5944722
362,7310010462,3.796,0,0,2024-04-19 17:06:41.388000+00:00,1484143,2024-04-19 17:00:00+00:00,14.06,P,38.91291667,-75.4441667
363,7310073893,389.534,0,0,2024-04-19 17:07:37.043000+00:00,1414750,2024-04-19 17:15:00+00:00,1279.2,P,42.08752778,-74.8196667
364,7310089123,502.749,0,0,2024-04-19 17:08:05.525000+00:00,1314500,2024-04-19 17:15:00+00:00,1650.85,P,43.75562018,-74.2759825
